# "DislocationAnalysis.counts.BCC" "DislocationAnalysis.counts.CubicDiamond" "DislocationAnalysis.counts.FCC" "DislocationAnalysis.counts.HCP" "DislocationAnalysis.counts.HexagonalDiamond" "DislocationAnalysis.counts.OTHER" "DislocationAnalysis.length.other" "DislocationAnalysis.total_line_length" "Timestep" "WignerSeitz.interstitial_count" "WignerSeitz.vacancy_count" "DislocationAnalysis.length.1/2<110>" "DislocationAnalysis.length.1/3<111>" "DislocationAnalysis.length.1/6<110>" "DislocationAnalysis.length.1/6<112>" "Frame" "SourceFrame"
0 62825 0 0 0 1175 0 0 36250 58 58 0 0 0 0 725 725 
0 62822 0 0 0 1178 0 0 36300 61 61 0 0 0 0 726 726 
0 62807 0 0 0 1193 0 0 36350 63 63 0 0 0 0 727 727 
0 62826 0 0 0 1174 0 0 36400 62 62 0 0 0 0 728 728 
0 62803 0 0 0 1197 0 0 36450 63 63 0 0 0 0 729 729 
0 62809 0 0 0 1191 0 0 36500 62 62 0 0 0 0 730 730 
0 62823 0 0 0 1177 0 0 36550 63 63 0 0 0 0 731 731 
0 62807 0 0 0 1193 0 0 36600 61 61 0 0 0 0 732 732 
0 62818 0 0 0 1182 0 0 36650 64 64 0 0 0 0 733 733 
0 62812 0 0 0 1188 0 0 36700 66 66 0 0 0 0 734 734 
0 62815 0 0 0 1185 0 0 36750 64 64 0 0 0 0 735 735 
0 62814 0 0 0 1186 0 0 36800 65 65 0 0 0 0 736 736 
0 62815 0 0 0 1185 0 0 36850 61 61 0 0 0 0 737 737 
0 62820 0 0 0 1180 0 0 36900 64 64 0 0 0 0 738 738 
0 62811 0 0 0 1189 0 0 36950 64 64 0 0 0 0 739 739 
0 62808 0 0 0 1192 0 0 37000 63 63 0 0 0 0 740 740 
0 62819 0 0 0 1181 0 0 37050 68 68 0 0 0 0 741 741 
0 62795 0 0 0 1205 0 0 37100 68 68 0 0 0 0 742 742 
0 62786 0 0 0 1214 0 0 37150 69 69 0 0 0 0 743 743 
0 62789 0 0 0 1211 0 0 37200 66 66 0 0 0 0 744 744 
0 62802 0 0 0 1198 0 0 37250 68 68 0 0 0 0 745 745 
0 62817 0 0 0 1183 0 0 37300 64 64 0 0 0 0 746 746 
0 62811 0 0 0 1189 0 0 37350 62 62 0 0 0 0 747 747 
0 62800 0 0 0 1200 0 0 37400 61 61 0 0 0 0 748 748 
0 62794 0 0 0 1206 0 0 37450 61 61 0 0 0 0 749 749 
0 62796 0 0 0 1204 0 0 37500 62 62 0 0 0 0 750 750 
0 62829 0 0 0 1171 0 0 37550 68 68 0 0 0 0 751 751 
0 62831 0 0 0 1169 0 0 37600 65 65 0 0 0 0 752 752 
0 62825 0 0 0 1175 0 0 37650 61 61 0 0 0 0 753 753 
0 62813 0 0 0 1187 0 0 37700 61 61 0 0 0 0 754 754 
0 62800 0 0 0 1200 0 0 37750 61 61 0 0 0 0 755 755 
0 62809 0 0 0 1191 0 0 37800 64 64 0 0 0 0 756 756 
0 62819 0 0 0 1181 0 0 37850 65 65 0 0 0 0 757 757 
0 62812 0 0 0 1188 0 0 37900 60 60 0 0 0 0 758 758 
0 62830 0 0 0 1170 0 0 37950 62 62 0 0 0 0 759 759 
0 62825 0 0 0 1175 0 0 38000 60 60 0 0 0 0 760 760 
0 62811 0 0 0 1189 0 0 38050 64 64 0 0 0 0 761 761 
0 62814 0 0 0 1186 0 0 38100 63 63 0 0 0 0 762 762 
0 62808 0 0 0 1192 0 0 38150 70 70 0 0 0 0 763 763 
0 62786 0 0 0 1214 0 0 38200 66 66 0 0 0 0 764 764 
0 62788 0 0 0 1212 0 0 38250 62 62 0 0 0 0 765 765 
0 62813 0 0 0 1187 0 0 38300 61 61 0 0 0 0 766 766 
0 62815 0 0 0 1185 0 0 38350 62 62 0 0 0 0 767 767 
0 62811 0 0 0 1189 0 0 38400 58 58 0 0 0 0 768 768 
0 62811 0 0 0 1189 0 0 38450 60 60 0 0 0 0 769 769 
0 62801 0 0 0 1199 0 0 38500 63 63 0 0 0 0 770 770 
0 62793 0 0 0 1207 0 0 38550 63 63 0 0 0 0 771 771 
0 62808 0 0 0 1192 0 0 38600 65 65 0 0 0 0 772 772 
0 62828 0 0 0 1172 0 0 38650 64 64 0 0 0 0 773 773 
0 62828 0 0 0 1172 0 0 38700 64 64 0 0 0 0 774 774 
0 62798 0 0 0 1202 0 0 38750 65 65 0 0 0 0 775 775 
0 62807 0 0 0 1193 0 0 38800 67 67 0 0 0 0 776 776 
0 62788 0 0 0 1212 0 0 38850 68 68 0 0 0 0 777 777 
0 62801 0 0 0 1199 0 0 38900 65 65 0 0 0 0 778 778 
0 62829 0 0 0 1171 0 0 38950 61 61 0 0 0 0 779 779 
0 62815 0 0 0 1185 0 0 39000 57 57 0 0 0 0 780 780 
0 62822 0 0 0 1178 0 0 39050 65 65 0 0 0 0 781 781 
0 62804 0 0 0 1196 0 0 39100 64 64 0 0 0 0 782 782 
0 62817 0 0 0 1183 0 0 39150 65 65 0 0 0 0 783 783 
0 62828 0 0 0 1172 0 0 39200 65 65 0 0 0 0 784 784 
0 62826 0 0 0 1174 0 0 39250 66 66 0 0 0 0 785 785 
0 62829 0 0 0 1171 0 0 39300 61 61 0 0 0 0 786 786 
0 62824 0 0 0 1176 0 0 39350 64 64 0 0 0 0 787 787 
0 62819 0 0 0 1181 0 0 39400 64 64 0 0 0 0 788 788 
0 62822 0 0 0 1178 0 0 39450 63 63 0 0 0 0 789 789 
0 62813 0 0 0 1187 0 0 39500 69 69 0 0 0 0 790 790 
0 62819 0 0 0 1181 0 0 39550 65 65 0 0 0 0 791 791 
0 62809 0 0 0 1191 0 0 39600 65 65 0 0 0 0 792 792 
0 62807 0 0 0 1193 0 0 39650 67 67 0 0 0 0 793 793 
0 62792 0 0 0 1208 0 0 39700 65 65 0 0 0 0 794 794 
0 62800 0 0 0 1200 0 0 39750 65 65 0 0 0 0 795 795 
0 62822 0 0 0 1178 0 0 39800 63 63 0 0 0 0 796 796 
0 62805 0 0 0 1195 0 0 39850 64 64 0 0 0 0 797 797 
0 62810 0 0 0 1190 0 0 39900 65 65 0 0 0 0 798 798 
0 62817 0 0 0 1183 0 0 39950 66 66 0 0 0 0 799 799 
0 62807 0 0 0 1193 0 0 40000 65 65 0 0 0 0 800 800 
0 62816 0 0 0 1184 0 0 40050 62 62 0 0 0 0 801 801 
0 62821 0 0 0 1179 0 0 40100 66 66 0 0 0 0 802 802 
0 62806 0 0 0 1194 0 0 40150 65 65 0 0 0 0 803 803 
0 62807 0 0 0 1193 0 0 40200 68 68 0 0 0 0 804 804 
0 62821 0 0 0 1179 0 0 40250 63 63 0 0 0 0 805 805 
0 62833 0 0 0 1167 0 0 40300 64 64 0 0 0 0 806 806 
0 62845 0 0 0 1155 0 0 40350 63 63 0 0 0 0 807 807 
0 62818 0 0 0 1182 0 0 40400 63 63 0 0 0 0 808 808 
0 62799 0 0 0 1201 0 0 40450 66 66 0 0 0 0 809 809 
0 62797 0 0 0 1203 0 0 40500 67 67 0 0 0 0 810 810 
0 62809 0 0 0 1191 0 0 40550 66 66 0 0 0 0 811 811 
0 62822 0 0 0 1178 0 0 40600 67 67 0 0 0 0 812 812 
0 62825 0 0 0 1175 0 0 40650 63 63 0 0 0 0 813 813 
0 62833 0 0 0 1167 0 0 40700 66 66 0 0 0 0 814 814 
0 62799 0 0 0 1201 0 0 40750 63 63 0 0 0 0 815 815 
0 62802 0 0 0 1198 0 0 40800 64 64 0 0 0 0 816 816 
0 62817 0 0 0 1183 0 0 40850 63 63 0 0 0 0 817 817 
0 62805 0 0 0 1195 0 0 40900 62 62 0 0 0 0 818 818 
0 62813 0 0 0 1187 0 0 40950 65 65 0 0 0 0 819 819 
0 62814 0 0 0 1186 0 0 41000 63 63 0 0 0 0 820 820 
0 62815 0 0 0 1185 0 0 41050 63 63 0 0 0 0 821 821 
0 62818 0 0 0 1182 0 0 41100 65 65 0 0 0 0 822 822 
0 62799 0 0 0 1201 0 0 41150 65 65 0 0 0 0 823 823 
0 62813 0 0 0 1187 0 0 41200 65 65 0 0 0 0 824 824 
0 62777 0 0 0 1223 0 0 41250 67 67 0 0 0 0 825 825 
0 62796 0 0 0 1204 0 0 41300 63 63 0 0 0 0 826 826 
0 62803 0 0 0 1197 0 0 41350 67 67 0 0 0 0 827 827 
0 62832 0 0 0 1168 0 0 41400 67 67 0 0 0 0 828 828 
0 62809 0 0 0 1191 0 0 41450 67 67 0 0 0 0 829 829 
0 62799 0 0 0 1201 0 0 41500 65 65 0 0 0 0 830 830 
0 62814 0 0 0 1186 0 0 41550 62 62 0 0 0 0 831 831 
0 62814 0 0 0 1186 0 0 41600 64 64 0 0 0 0 832 832 
0 62816 0 0 0 1184 0 0 41650 63 63 0 0 0 0 833 833 
0 62824 0 0 0 1176 0 0 41700 67 67 0 0 0 0 834 834 
0 62833 0 0 0 1167 0 0 41750 65 65 0 0 0 0 835 835 
0 62836 0 0 0 1164 0 0 41800 60 60 0 0 0 0 836 836 
0 62824 0 0 0 1176 0 0 41850 61 61 0 0 0 0 837 837 
0 62817 0 0 0 1183 0 0 41900 67 67 0 0 0 0 838 838 
0 62810 0 0 0 1190 0 0 41950 65 65 0 0 0 0 839 839 
0 62811 0 0 0 1189 0 0 42000 64 64 0 0 0 0 840 840 
0 62801 0 0 0 1199 0 0 42050 66 66 0 0 0 0 841 841 
0 62796 0 0 0 1204 0 0 42100 64 64 0 0 0 0 842 842 
0 62813 0 0 0 1187 0 0 42150 63 63 0 0 0 0 843 843 
0 62803 0 0 0 1197 0 0 42200 62 62 0 0 0 0 844 844 
0 62814 0 0 0 1186 0 0 42250 67 67 0 0 0 0 845 845 
0 62794 0 0 0 1206 0 0 42300 65 65 0 0 0 0 846 846 
0 62812 0 0 0 1188 0 0 42350 65 65 0 0 0 0 847 847 
0 62806 0 0 0 1194 0 0 42400 63 63 0 0 0 0 848 848 
0 62815 0 0 0 1185 0 0 42450 63 63 0 0 0 0 849 849 
0 62828 0 0 0 1172 0 0 42500 65 65 0 0 0 0 850 850 
0 62823 0 0 0 1177 0 0 42550 67 67 0 0 0 0 851 851 
0 62812 0 0 0 1188 0 0 42600 68 68 0 0 0 0 852 852 
0 62803 0 0 0 1197 0 0 42650 67 67 0 0 0 0 853 853 
0 62807 0 0 0 1193 0 0 42700 64 64 0 0 0 0 854 854 
0 62817 0 0 0 1183 0 0 42750 60 60 0 0 0 0 855 855 
0 62796 0 0 0 1204 0 0 42800 63 63 0 0 0 0 856 856 
0 62809 0 0 0 1191 0 0 42850 67 67 0 0 0 0 857 857 
0 62832 0 0 0 1168 0 0 42900 65 65 0 0 0 0 858 858 
0 62832 0 0 0 1168 0 0 42950 67 67 0 0 0 0 859 859 
0 62810 0 0 0 1190 0 0 43000 63 63 0 0 0 0 860 860 
0 62793 0 0 0 1207 0 0 43050 64 64 0 0 0 0 861 861 
0 62812 0 0 0 1188 0 0 43100 65 65 0 0 0 0 862 862 
0 62817 0 0 0 1183 0 0 43150 68 68 0 0 0 0 863 863 
0 62813 0 0 0 1187 0 0 43200 64 64 0 0 0 0 864 864 
0 62839 0 0 0 1161 0 0 43250 64 64 0 0 0 0 865 865 
0 62820 0 0 0 1180 0 0 43300 68 68 0 0 0 0 866 866 
0 62817 0 0 0 1183 0 0 43350 66 66 0 0 0 0 867 867 
0 62823 0 0 0 1177 0 0 43400 70 70 0 0 0 0 868 868 
0 62805 0 0 0 1195 0 0 43450 66 66 0 0 0 0 869 869 
0 62822 0 0 0 1178 0 0 43500 66 66 0 0 0 0 870 870 
0 62820 0 0 0 1180 0 0 43550 65 65 0 0 0 0 871 871 
0 62823 0 0 0 1177 0 0 43600 68 68 0 0 0 0 872 872 
0 62806 0 0 0 1194 0 0 43650 63 63 0 0 0 0 873 873 
0 62794 0 0 0 1206 0 0 43700 66 66 0 0 0 0 874 874 
0 62807 0 0 0 1193 0 0 43750 64 64 0 0 0 0 875 875 
0 62823 0 0 0 1177 0 0 43800 70 70 0 0 0 0 876 876 
0 62821 0 0 0 1179 0 0 43850 67 67 0 0 0 0 877 877 
0 62807 0 0 0 1193 0 0 43900 65 65 0 0 0 0 878 878 
0 62803 0 0 0 1197 0 0 43950 69 69 0 0 0 0 879 879 
0 62794 0 0 0 1206 0 0 44000 67 67 0 0 0 0 880 880 
0 62802 0 0 0 1198 0 0 44050 65 65 0 0 0 0 881 881 
0 62813 0 0 0 1187 0 0 44100 62 62 0 0 0 0 882 882 
0 62817 0 0 0 1183 0 0 44150 63 63 0 0 0 0 883 883 
0 62825 0 0 0 1175 0 0 44200 64 64 0 0 0 0 884 884 
0 62822 0 0 0 1178 0 0 44250 67 67 0 0 0 0 885 885 
0 62805 0 0 0 1195 0 0 44300 65 65 0 0 0 0 886 886 
0 62826 0 0 0 1174 0 0 44350 62 62 0 0 0 0 887 887 
0 62827 0 0 0 1173 0 0 44400 63 63 0 0 0 0 888 888 
0 62827 0 0 0 1173 0 0 44450 67 67 0 0 0 0 889 889 
0 62819 0 0 0 1181 0 0 44500 67 67 0 0 0 0 890 890 
0 62805 0 0 0 1195 0 0 44550 59 59 0 0 0 0 891 891 
0 62797 0 0 0 1203 0 0 44600 61 61 0 0 0 0 892 892 
0 62808 0 0 0 1192 0 0 44650 65 65 0 0 0 0 893 893 
0 62817 0 0 0 1183 0 0 44700 64 64 0 0 0 0 894 894 
0 62813 0 0 0 1187 0 0 44750 63 63 0 0 0 0 895 895 
0 62828 0 0 0 1172 0 0 44800 67 67 0 0 0 0 896 896 
0 62796 0 0 0 1204 0 0 44850 68 68 0 0 0 0 897 897 
0 62796 0 0 0 1204 0 0 44900 66 66 0 0 0 0 898 898 
0 62797 0 0 0 1203 0 0 44950 67 67 0 0 0 0 899 899 
0 62796 0 0 0 1204 0 0 45000 63 63 0 0 0 0 900 900 
0 62806 0 0 0 1194 0 0 45050 62 62 0 0 0 0 901 901 
0 62812 0 0 0 1188 0 0 45100 61 61 0 0 0 0 902 902 
0 62815 0 0 0 1185 0 0 45150 61 61 0 0 0 0 903 903 
0 62819 0 0 0 1181 0 0 45200 66 66 0 0 0 0 904 904 
0 62805 0 0 0 1195 0 0 45250 66 66 0 0 0 0 905 905 
0 62817 0 0 0 1183 0 0 45300 65 65 0 0 0 0 906 906 
0 62808 0 0 0 1192 0 0 45350 67 67 0 0 0 0 907 907 
0 62818 0 0 0 1182 0 0 45400 62 62 0 0 0 0 908 908 
0 62812 0 0 0 1188 0 0 45450 66 66 0 0 0 0 909 909 
0 62798 0 0 0 1202 0 0 45500 64 64 0 0 0 0 910 910 
0 62788 0 0 0 1212 0 0 45550 65 65 0 0 0 0 911 911 
0 62806 0 0 0 1194 0 0 45600 63 63 0 0 0 0 912 912 
0 62817 0 0 0 1183 0 0 45650 64 64 0 0 0 0 913 913 
0 62806 0 0 0 1194 0 0 45700 66 66 0 0 0 0 914 914 
0 62822 0 0 0 1178 0 0 45750 63 63 0 0 0 0 915 915 
0 62826 0 0 0 1174 0 0 45800 67 67 0 0 0 0 916 916 
0 62821 0 0 0 1179 0 0 45850 67 67 0 0 0 0 917 917 
0 62810 0 0 0 1190 0 0 45900 64 64 0 0 0 0 918 918 
0 62829 0 0 0 1171 0 0 45950 65 65 0 0 0 0 919 919 
0 62827 0 0 0 1173 0 0 46000 67 67 0 0 0 0 920 920 
0 62819 0 0 0 1181 0 0 46050 67 67 0 0 0 0 921 921 
0 62826 0 0 0 1174 0 0 46100 66 66 0 0 0 0 922 922 
0 62814 0 0 0 1186 0 0 46150 69 69 0 0 0 0 923 923 
0 62811 0 0 0 1189 0 0 46200 71 71 0 0 0 0 924 924 
0 62782 0 0 0 1218 0 0 46250 71 71 0 0 0 0 925 925 
0 62792 0 0 0 1208 0 0 46300 70 70 0 0 0 0 926 926 
0 62818 0 0 0 1182 0 0 46350 69 69 0 0 0 0 927 927 
0 62815 0 0 0 1185 0 0 46400 70 70 0 0 0 0 928 928 
0 62800 0 0 0 1200 0 0 46450 67 67 0 0 0 0 929 929 
0 62789 0 0 0 1211 0 0 46500 68 68 0 0 0 0 930 930 
0 62814 0 0 0 1186 0 0 46550 66 66 0 0 0 0 931 931 
0 62821 0 0 0 1179 0 0 46600 68 68 0 0 0 0 932 932 
0 62807 0 0 0 1193 0 0 46650 68 68 0 0 0 0 933 933 
0 62812 0 0 0 1188 0 0 46700 65 65 0 0 0 0 934 934 
0 62810 0 0 0 1190 0 0 46750 67 67 0 0 0 0 935 935 
0 62803 0 0 0 1197 0 0 46800 69 69 0 0 0 0 936 936 
0 62830 0 0 0 1170 0 0 46850 63 63 0 0 0 0 937 937 
0 62808 0 0 0 1192 0 0 46900 62 62 0 0 0 0 938 938 
0 62807 0 0 0 1193 0 0 46950 65 65 0 0 0 0 939 939 
0 62814 0 0 0 1186 0 0 47000 66 66 0 0 0 0 940 940 
0 62824 0 0 0 1176 0 0 47050 62 62 0 0 0 0 941 941 
0 62824 0 0 0 1176 0 0 47100 66 66 0 0 0 0 942 942 
0 62809 0 0 0 1191 0 0 47150 62 62 0 0 0 0 943 943 
0 62818 0 0 0 1182 0 0 47200 66 66 0 0 0 0 944 944 
0 62811 0 0 0 1189 0 0 47250 64 64 0 0 0 0 945 945 
0 62820 0 0 0 1180 0 0 47300 62 62 0 0 0 0 946 946 
0 62819 0 0 0 1181 0 0 47350 63 63 0 0 0 0 947 947 
0 62820 0 0 0 1180 0 0 47400 64 64 0 0 0 0 948 948 
0 62821 0 0 0 1179 0 0 47450 67 67 0 0 0 0 949 949 
0 62823 0 0 0 1177 0 0 47500 66 66 0 0 0 0 950 950 
0 62814 0 0 0 1186 0 0 47550 68 68 0 0 0 0 951 951 
0 62825 0 0 0 1175 0 0 47600 61 61 0 0 0 0 952 952 
0 62803 0 0 0 1197 0 0 47650 66 66 0 0 0 0 953 953 
0 62821 0 0 0 1179 0 0 47700 69 69 0 0 0 0 954 954 
0 62804 0 0 0 1196 0 0 47750 64 64 0 0 0 0 955 955 
0 62804 0 0 0 1196 0 0 47800 70 70 0 0 0 0 956 956 
0 62811 0 0 0 1189 0 0 47850 68 68 0 0 0 0 957 957 
0 62802 0 0 0 1198 0 0 47900 67 67 0 0 0 0 958 958 
0 62811 0 0 0 1189 0 0 47950 69 69 0 0 0 0 959 959 
0 62809 0 0 0 1191 0 0 48000 65 65 0 0 0 0 960 960 
0 62820 0 0 0 1180 0 0 48050 66 66 0 0 0 0 961 961 
0 62800 0 0 0 1200 0 0 48100 70 70 0 0 0 0 962 962 
0 62804 0 0 0 1196 0 0 48150 70 70 0 0 0 0 963 963 
0 62805 0 0 0 1195 0 0 48200 69 69 0 0 0 0 964 964 
0 62815 0 0 0 1185 0 0 48250 67 67 0 0 0 0 965 965 
0 62807 0 0 0 1193 0 0 48300 67 67 0 0 0 0 966 966 
0 62798 0 0 0 1202 0 0 48350 65 65 0 0 0 0 967 967 
0 62812 0 0 0 1188 0 0 48400 64 64 0 0 0 0 968 968 
0 62822 0 0 0 1178 0 0 48450 66 66 0 0 0 0 969 969 
0 62837 0 0 0 1163 0 0 48500 65 65 0 0 0 0 970 970 
0 62844 0 0 0 1156 0 0 48550 63 63 0 0 0 0 971 971 
0 62794 0 0 0 1206 0 0 48600 68 68 0 0 0 0 972 972 
0 62810 0 0 0 1190 0 0 48650 63 63 0 0 0 0 973 973 
0 62843 0 0 0 1157 0 0 48700 63 63 0 0 0 0 974 974 
0 62841 0 0 0 1159 0 0 48750 61 61 0 0 0 0 975 975 
0 62807 0 0 0 1193 0 0 48800 66 66 0 0 0 0 976 976 
0 62808 0 0 0 1192 0 0 48850 64 64 0 0 0 0 977 977 
0 62787 0 0 0 1213 0 0 48900 61 61 0 0 0 0 978 978 
0 62794 0 0 0 1206 0 0 48950 68 68 0 0 0 0 979 979 
0 62818 0 0 0 1182 0 0 49000 69 69 0 0 0 0 980 980 
0 62833 0 0 0 1167 0 0 49050 72 72 0 0 0 0 981 981 
0 62824 0 0 0 1176 0 0 49100 66 66 0 0 0 0 982 982 
0 62825 0 0 0 1175 0 0 49150 67 67 0 0 0 0 983 983 
0 62800 0 0 0 1200 0 0 49200 69 69 0 0 0 0 984 984 
0 62811 0 0 0 1189 0 0 49250 68 68 0 0 0 0 985 985 
0 62812 0 0 0 1188 0 0 49300 66 66 0 0 0 0 986 986 
0 62821 0 0 0 1179 0 0 49350 64 64 0 0 0 0 987 987 
0 62833 0 0 0 1167 0 0 49400 67 67 0 0 0 0 988 988 
0 62818 0 0 0 1182 0 0 49450 66 66 0 0 0 0 989 989 
0 62814 0 0 0 1186 0 0 49500 67 67 0 0 0 0 990 990 
0 62804 0 0 0 1196 0 0 49550 65 65 0 0 0 0 991 991 
0 62809 0 0 0 1191 0 0 49600 61 61 0 0 0 0 992 992 
0 62809 0 0 0 1191 0 0 49650 69 69 0 0 0 0 993 993 
0 62809 0 0 0 1191 0 0 49700 65 65 0 0 0 0 994 994 
0 62810 0 0 0 1190 0 0 49750 66 66 0 0 0 0 995 995 
0 62821 0 0 1 1178 0 0 49800 64 64 0 0 0 0 996 996 
0 62819 0 0 1 1180 0 0 49850 68 68 0 0 0 0 997 997 
0 62829 0 0 0 1171 0 0 49900 66 66 0 0 0 0 998 998 
0 62823 0 0 0 1177 0 0 49950 64 64 0 0 0 0 999 999 
0 62827 0 0 0 1173 0 0 50000 63 63 0 0 0 0 1000 1000 
